venue_name,category,lat,lng,origin_district
Parque del Seguro,National Park,-12.01210072174153,-76.98239207267761,SAN JUAN DE LURIGANCHO
Mass Las Flores 19 Sjl,Warehouse Store,-11.997667,-77.015114,SAN JUAN DE LURIGANCHO
Sandwich las lomas,Sandwich Place,-12.013068098248226,-76.98102234978823,SAN JUAN DE LURIGANCHO
Rosita,Seafood Restaurant,-12.0453306363439,-77.01204114954018,SAN JUAN DE LURIGANCHO
IPD Complejo Deportivo,Athletics & Sports,-12.010882190233099,-76.98033607835548,SAN JUAN DE LURIGANCHO
Tradiciones Mistianas,Restaurant,-11.988580645513167,-77.00247153689686,SAN JUAN DE LURIGANCHO
Tottus San Hilarion,Big Box Store,-11.993129543237092,-77.00947421673835,SAN JUAN DE LURIGANCHO
Norky's,Fried Chicken Joint,-11.989706743296296,-77.01042455236305,SAN JUAN DE LURIGANCHO
Restaurante Moche,Peruvian Restaurant,-11.986431907980057,-77.00795825711153,SAN JUAN DE LURIGANCHO
Estación San Carlos,Train Station,-11.985088033528577,-77.00695037841797,SAN JUAN DE LURIGANCHO
Tambo,Convenience Store,-11.989176,-77.010704,SAN JUAN DE LURIGANCHO
Parque Canoa,Park,-11.989417552621022,-77.01149564707313,SAN JUAN DE LURIGANCHO
Paradero San Carlos,Bus Station,-11.990284276861228,-77.0053599813042,SAN JUAN DE LURIGANCHO
Mister Fitness,Gym,-11.985190453775555,-77.00709379925289,SAN JUAN DE LURIGANCHO
Metro El Agustino,Big Box Store,-12.040568266592215,-77.00190115123947,SAN JUAN DE LURIGANCHO
Chifa Ton Wa,Chinese Restaurant,-12.041455867321664,-77.04094065625921,SAN JUAN DE LURIGANCHO
Plazuela de las Artes,Plaza,-12.045989896934461,-77.03487694114388,SAN JUAN DE LURIGANCHO
El 10 Carnes y Vinos,Steakhouse,-12.04618279505088,-77.03143894672394,SAN JUAN DE LURIGANCHO
Casa Aliaga,Concert Hall,-12.045808180869324,-77.0306711154914,SAN JUAN DE LURIGANCHO
Restaurante Don Juan,Peruvian Restaurant,-12.046898956211578,-77.03053946715417,SAN JUAN DE LURIGANCHO
Mercado La Aurora,Market,-12.045015167942388,-77.03886793473652,SAN JUAN DE LURIGANCHO
CAFES Y MAS AAA,Cafeteria,-12.045595209712685,-77.03463077545165,SAN JUAN DE LURIGANCHO
Librería Arcadia Mediática,Bookstore,-12.050150605349138,-77.03834076479201,SAN JUAN DE LURIGANCHO
Panorama Distribuidores,Furniture / Home Store,-12.049063554365047,-77.02842781309356,SAN JUAN DE LURIGANCHO
Producciones Avícolas S.A.C.,Dim Sum Restaurant,-12.050821441867457,-77.02580861895444,SAN JUAN DE LURIGANCHO
Asociación de Artistas Aficionados,Indie Theater,-12.045642223106064,-77.0345094621383,SAN JUAN DE LURIGANCHO
Centro Gráfico Unicentro,Shopping Mall,-12.0425779324284,-77.04394682748601,SAN JUAN DE LURIGANCHO
Rústica,Pizza Place,-12.050659182701098,-77.03462770016758,SAN JUAN DE LURIGANCHO
Restaurant Hawai,Restaurant,-12.049556961578574,-77.03468945421172,SAN JUAN DE LURIGANCHO
Puente Nuevo,Bridge,-12.04421308798627,-76.98484739837671,SAN JUAN DE LURIGANCHO
Ms Canto G26,Discount Store,-11.984443,-77.014824,SAN JUAN DE LURIGANCHO
La Emolentería Bar,Bar,-12.052510869646762,-77.03439231890562,SAN JUAN DE LURIGANCHO
"Plaza San Martin, Restaurante /Huerto Organico",Peruvian Restaurant,-12.052176871949694,-77.03595052209216,SAN JUAN DE LURIGANCHO
Chifa Hong Wu,Chinese Restaurant,-12.047572975675672,-77.03818864477554,SAN JUAN DE LURIGANCHO
Olvídate Bar de Lima,Bar,-12.052699900073241,-77.03392108449775,SAN JUAN DE LURIGANCHO
DeVera's,Gastropub,-12.053874290940845,-77.03611997594702,SAN JUAN DE LURIGANCHO
Cancha de futbol Los Naranjos,Soccer Field,-11.980062067560379,-77.01048899174955,SAN JUAN DE LURIGANCHO
Planeta Bar,Beer Garden,-12.05074466426432,-77.03477573315294,SAN JUAN DE LURIGANCHO
Mi Tercer Lugar,Gastropub,-12.047280039594046,-77.03362560112849,SAN JUAN DE LURIGANCHO
Yield Bar,Bar,-12.051145144790691,-77.03460883514754,SAN JUAN DE LURIGANCHO
Hotel Crillon,Hotel,-12.048980773203274,-77.03805602677792,SAN JUAN DE LURIGANCHO
Olati E.I.R.L,Home Service,-12.016684583450589,-76.96017259654656,SAN JUAN DE LURIGANCHO
El Gremio,Convenience Store,-12.05044812096649,-77.05418576225614,SAN MARTIN DE PORRES
Museo de la Cultura Peruana,History Museum,-12.048069216736602,-77.04298455047889,SAN MARTIN DE PORRES
Las Canastas,Fried Chicken Joint,-12.02429249848168,-77.05116181868875,SAN MARTIN DE PORRES
Safari Gym,Gym,-12.024777071256281,-77.05201148986816,SAN MARTIN DE PORRES
Sodimac,Furniture / Home Store,-12.048105388019202,-77.0387164366417,SAN MARTIN DE PORRES
Cevicheria Geminis II,Seafood Restaurant,-12.056820172236275,-77.06870781757402,SAN MARTIN DE PORRES
Jhiko's,Dessert Shop,-12.054939216619246,-77.04826376228436,SAN MARTIN DE PORRES
KFC Av. Peru,Fried Chicken Joint,-12.031558801201836,-77.06859697038519,SAN MARTIN DE PORRES
Will Gym,Gym,-12.036520188010375,-77.06621964881747,SAN MARTIN DE PORRES
Anticuchería Olga & Betty,BBQ Joint,-12.067282799784316,-77.05977087009418,SAN MARTIN DE PORRES
Mercado Proveedores Unidos,Shopping Mall,-12.064308421744068,-77.05907078501463,SAN MARTIN DE PORRES
"Anticucheria ""Marcos y Laurita""",Latin American Restaurant,-12.062267876450472,-77.06680993371468,SAN MARTIN DE PORRES
Roky's,Fried Chicken Joint,-12.031529088364532,-77.08126146946263,SAN MARTIN DE PORRES
El Canchon,Soccer Stadium,-12.051373335305488,-77.0687891719001,SAN MARTIN DE PORRES
Pescados y Mariscos Chin Chin,Seafood Restaurant,-12.051714907531373,-77.0597908692269,SAN MARTIN DE PORRES
Ballabio Café,Café,-12.048754535996649,-77.0719133695171,SAN MARTIN DE PORRES
Chicharrones del Inca,Sandwich Place,-12.071942290939463,-77.05156507607835,SAN MARTIN DE PORRES
O'HASHI Maki - Peruvian Fusion,Sushi Restaurant,-12.073596446635205,-77.05590155683957,SAN MARTIN DE PORRES
Tienda El Grito,Music Store,-12.072380772246317,-77.05056533130546,SAN MARTIN DE PORRES
Piscina Olimpica Campo De Marte,Athletics & Sports,-12.070269597804497,-77.0427019564874,SAN MARTIN DE PORRES
Café Express,Snack Place,-12.071714342835946,-77.04762951106696,SAN MARTIN DE PORRES
Parque Los Pinos,Park,-12.048160433289455,-77.07288578787242,SAN MARTIN DE PORRES
Parque Scipión Llona,Park,-12.049628311397488,-77.06563276297483,SAN MARTIN DE PORRES
La Cajita del Pan,Dessert Shop,-12.054299984014664,-77.07793348795465,SAN MARTIN DE PORRES
Cevicheria Geminis,Seafood Restaurant,-12.056758739735745,-77.06876831665556,SAN MARTIN DE PORRES
Cebichería Puerto Norte,Seafood Restaurant,-12.048283960172107,-77.05971821760754,SAN MARTIN DE PORRES
Hatun Pollos y Parrilladas,Fried Chicken Joint,-12.05061825797758,-77.07124447603017,SAN MARTIN DE PORRES
La Cachina,Department Store,-12.044784928966289,-77.05244086639831,SAN MARTIN DE PORRES
Mercado UV3,Shopping Mall,-12.051648625882969,-77.08139551837526,SAN MARTIN DE PORRES
La Cocherita,Burger Joint,-12.054638755245216,-77.06903923714276,SAN MARTIN DE PORRES
Breña,Pizza Place,-12.054380588658876,-77.05520678309023,SAN MARTIN DE PORRES
Mayorsa,Grocery Store,-12.051261198861683,-77.0546489589024,SAN MARTIN DE PORRES
Maestro,Hardware Store,-12.047627462757038,-77.05109161573488,SAN MARTIN DE PORRES
Mercado Caqueta,Department Store,-12.034516651506339,-77.04480615762473,SAN MARTIN DE PORRES
KFC,Fast Food Restaurant,-12.023844588866694,-77.05039361260518,SAN MARTIN DE PORRES
Teatro de la Uni,Concert Hall,-12.023243376056588,-77.04948936097966,SAN MARTIN DE PORRES
Las Malvinas,Flea Market,-12.044105255412472,-77.04827785491943,SAN MARTIN DE PORRES
Parque Los Jardines,Garden Center,-12.013964346718193,-77.05560030266959,SAN MARTIN DE PORRES
Gimnasio Genesis,Gym,-12.011158446501124,-77.0530255370006,SAN MARTIN DE PORRES
Plaza de la Democracia,Plaza,-12.052236947659537,-77.03318238258362,SAN MARTIN DE PORRES
La 10,Soccer Field,-12.141853233496834,-77.00533365266202,SANTIAGO DE SURCO
Chifa Los Rosales,Chinese Restaurant,-12.140212820993703,-76.99875954465784,SANTIAGO DE SURCO
Salchipepe's,Burger Joint,-12.132618254549946,-76.99531000558224,SANTIAGO DE SURCO
Cancha Federico Villareal,Soccer Field,-12.125500921651142,-77.00522275478005,SANTIAGO DE SURCO
Restaurante Dos Hermanos,Korean Restaurant,-12.123966351981895,-76.99937639945236,SANTIAGO DE SURCO
Gold's Gym,Gym,-12.127993418862387,-77.00135199054402,SANTIAGO DE SURCO
Peru Fighting Center,Martial Arts School,-12.129265619647304,-77.00039291650512,SANTIAGO DE SURCO
I Scream,Ice Cream Shop,-12.120066628683976,-76.99954479932785,SANTIAGO DE SURCO
Starbucks,Coffee Shop,-12.126946554094745,-77.01424700820365,SANTIAGO DE SURCO
Vale Vet,Pet Store,-12.117564607183782,-77.00335428006134,SANTIAGO DE SURCO
Lima fitness,Gym / Fitness Center,-12.127635798904077,-76.98842814359327,SANTIAGO DE SURCO
Parque Jhon Kennedy,Park,-12.129976011537446,-76.98942042367425,SANTIAGO DE SURCO
Don Dino,Pizza Place,-12.130947190815382,-76.98368010197194,SANTIAGO DE SURCO
El Chinito,Sandwich Place,-12.131685062583037,-76.98129591422347,SANTIAGO DE SURCO
Parque Castañeda,Park,-12.13621874373242,-76.9828481895835,SANTIAGO DE SURCO
Dalcello,Ice Cream Shop,-12.125442,-76.98328,SANTIAGO DE SURCO
Club Suizo,Athletics & Sports,-12.123870697996324,-77.01406338217036,SANTIAGO DE SURCO
Club Alborada,Recreation Center,-12.12326999753396,-76.9881208361701,SANTIAGO DE SURCO
Mifarma,Pharmacy,-12.134081054421943,-76.98995441219253,SANTIAGO DE SURCO
Pasteleria La Nuez,Bakery,-12.140092831783855,-76.98460367813912,SANTIAGO DE SURCO
Parque de la Amistad,Park,-12.131398128827229,-76.98187174595907,SANTIAGO DE SURCO
Shimaya Ramen,Ramen Restaurant,-12.134275225400172,-76.98373606689874,SANTIAGO DE SURCO
Parque Honduras,Park,-12.133047301388645,-76.99055671691893,SANTIAGO DE SURCO
Tierra Santa,Middle Eastern Restaurant,-12.125326565832657,-76.98320871301907,SANTIAGO DE SURCO
Dulce Pasión,Snack Place,-12.129738,-76.982421,SANTIAGO DE SURCO
La Buena Mezcla,Fast Food Restaurant,-12.135965642010358,-76.98204612457222,SANTIAGO DE SURCO
Il Piccolo Pomodoro,Italian Restaurant,-12.12463614317688,-76.98371976845327,SANTIAGO DE SURCO
Wong,Supermarket,-12.129732058944265,-76.98237078546512,SANTIAGO DE SURCO
Papa John's,Pizza Place,-12.128103363374624,-76.98583117039428,SANTIAGO DE SURCO
Delicass,Café,-12.122665386120808,-76.98585111806148,SANTIAGO DE SURCO
La Verdad de la Milanesa,Restaurant,-12.124947435315415,-76.98386382965161,SANTIAGO DE SURCO
Uno A1 Training Center,Gymnastics Gym,-12.126628766539119,-76.97580569559281,SANTIAGO DE SURCO
Pastipan,Bakery,-12.122717677003607,-76.99362049309175,SANTIAGO DE SURCO
Parque Ávila,Park,-12.122358962940755,-76.99124283603227,SANTIAGO DE SURCO
La Picada,Seafood Restaurant,-12.126375,-76.975618,SANTIAGO DE SURCO
Costumbres Argentinas,Argentinian Restaurant,-12.13149598763795,-77.01805375063111,SANTIAGO DE SURCO
Chilcano 86,Seafood Restaurant,-12.142941811966763,-77.01385322067168,SANTIAGO DE SURCO
Chifa San Joy Lao,Chinese Restaurant,-12.129051376972207,-76.98151436045495,SANTIAGO DE SURCO
La Parriteca,Argentinian Restaurant,-12.131412979103743,-77.01805733752761,SANTIAGO DE SURCO
Academia de Natación Johnny Bello,Pool,-12.119235963139545,-76.98747345586474,SANTIAGO DE SURCO
El Rocoto,Peruvian Restaurant,-12.125025256255745,-76.99923367707932,SANTIAGO DE SURCO
Academia de Natación Angel Romero,Pool,-12.11762404359832,-76.9964279840895,SANTIAGO DE SURCO
Restaurant Peña La Oficina,Music Venue,-12.138164830876569,-77.01921665479513,SANTIAGO DE SURCO
Eilly's Pollos y Parrillas,Restaurant,-12.143783922504188,-77.01593341902672,SANTIAGO DE SURCO
Tejadita,Burger Joint,-12.141394223190813,-77.02069575205316,SANTIAGO DE SURCO
Parque Casuarinas Sur,Park,-12.128160497346785,-76.9681906844669,SANTIAGO DE SURCO
Quinta Esencia,Tea Room,-12.113019001376891,-76.99142669900729,SANTIAGO DE SURCO
Deporcentro Casuarinas,Soccer Field,-12.11720045221964,-76.971515458688,SANTIAGO DE SURCO
Cabaña Vista Alegre,BBQ Joint,-12.113510065795493,-76.99327566521474,SANTIAGO DE SURCO
Parque Bella Luz,Park,-12.113078201959308,-76.9803248279719,SANTIAGO DE SURCO
Starbucks,Coffee Shop,-12.113047338745433,-76.99130338610088,SANTIAGO DE SURCO
Ibero Librerías,Bookstore,-12.11304773139527,-76.99148637289487,SANTIAGO DE SURCO
Av. Mariscal Castilla,Trail,-12.13527452902537,-77.01288807942817,SANTIAGO DE SURCO
Parque Maria De Las Mercedes,Park,-12.13224440832699,-77.01071956717024,SANTIAGO DE SURCO
Papa John's,Pizza Place,-12.127135314605978,-77.01138498892635,SANTIAGO DE SURCO
Corrientes 348,Argentinian Restaurant,-12.127349633131107,-77.01069513882652,SANTIAGO DE SURCO
La Caravana,Fried Chicken Joint,-12.127801933837448,-77.01076522983664,SANTIAGO DE SURCO
il monte,Pizza Place,-12.139749954927288,-76.98765841511066,SANTIAGO DE SURCO
Tambo+,Convenience Store,-12.128434058071031,-76.99500925580752,SANTIAGO DE SURCO
Parque El Periodista,Park,-12.126205314873213,-76.99627120253757,SANTIAGO DE SURCO
JAMS Sanguchones,Sandwich Place,-12.128267107407952,-76.99255779322814,SANTIAGO DE SURCO
Guru Kebab y Curry,Indian Restaurant,-12.1283271298831,-76.98948383331299,SANTIAGO DE SURCO
Papa John's,Pizza Place,-12.12844544446219,-76.99591861390785,SANTIAGO DE SURCO
Pastipan,Bakery,-12.1277176862937,-76.98808688442568,SANTIAGO DE SURCO
Panda Garden,Chinese Restaurant,-12.127970581575726,-76.99060171647966,SANTIAGO DE SURCO
Santo Pez,Seafood Restaurant,-12.127840772487316,-76.98993668067588,SANTIAGO DE SURCO
El Encanto Amazónico,Peruvian Restaurant,-12.128289330610414,-76.99366387184206,SANTIAGO DE SURCO
Parque Alborada,Park,-12.12543205001258,-76.98879718780518,SANTIAGO DE SURCO
GD Games,Toy / Game Store,-12.12766031782613,-77.00039937601599,SANTIAGO DE SURCO
Casa Europa,Bakery,-12.128175,-77.00656,SANTIAGO DE SURCO
Chicharrones Del Inca,Sandwich Place,-12.128482917174736,-76.99993947868067,SANTIAGO DE SURCO
Barra Marina,Seafood Restaurant,-12.126929424356941,-77.00162034292792,SANTIAGO DE SURCO
Crossfit Ramus,Gym / Fitness Center,-12.123180232039127,-76.98796453654398,SANTIAGO DE SURCO
La Casa del Ceviche,Seafood Restaurant,-12.120855124661787,-76.99613581136963,SANTIAGO DE SURCO
La Floresta,Soccer Stadium,-12.137940593144888,-77.01444245596721,SANTIAGO DE SURCO
Estadio Ollantay,Soccer Stadium,-12.138076015634798,-76.96296987470517,SANTIAGO DE SURCO
NyH Garamendi,Construction & Landscaping,-12.14612786649664,-76.96123880489347,SANTIAGO DE SURCO
Parque Jose Carlos Mariategui,Park,-12.128463491565617,-77.0125561952591,SANTIAGO DE SURCO
C.C. Paso 28 de Julio,Shopping Mall,-12.129517056384103,-77.02228222713721,SANTIAGO DE SURCO
Chifa Fu Sen,Chinese Restaurant,-12.125263968382857,-76.98317439189661,SANTIAGO DE SURCO
Roll-Star Caminos Del Inca,Sushi Restaurant,-12.125381554041354,-76.98363576817897,SANTIAGO DE SURCO
Parque Juan Bielovuciv (Las Ardillas),Park,-12.125560028962742,-76.985258021448,SANTIAGO DE SURCO
Chiwake - comida peruana,Restaurant,-12.125389373223669,-76.98291877658987,SANTIAGO DE SURCO
Whirlpool & Kitchen Aid,Furniture / Home Store,-12.127272543519252,-77.01276134688422,SANTIAGO DE SURCO
Pun Kay,Chinese Restaurant,-12.127031690420942,-77.01237916946411,SANTIAGO DE SURCO
Parque Ruiz de Somocurcio,Park,-12.130883280736521,-77.01431932200032,SANTIAGO DE SURCO
"Valle Hermoso, Surco",Mountain,-12.127376042600646,-76.97704529685,SANTIAGO DE SURCO
Mercado El Edén,Shopping Mall,-12.128643174369884,-76.99769306603234,SANTIAGO DE SURCO
Licorería Los Salas,Food & Drink Shop,-12.1207448453667,-76.98788802428675,SANTIAGO DE SURCO
Refilo,Sandwich Place,-12.12202393437993,-76.99257940182567,SANTIAGO DE SURCO
La Red del Pescador,Seafood Restaurant,-12.128827780201012,-77.00051196736761,SANTIAGO DE SURCO
La Romana,Italian Restaurant,-12.128556478352133,-77.00359431589618,SANTIAGO DE SURCO
Chifa Hong Kong,Chinese Restaurant,-12.128102960430173,-76.9956318726712,SANTIAGO DE SURCO
Punto Azul,Seafood Restaurant,-12.128004006506007,-77.0061110070012,SANTIAGO DE SURCO
Cevicheria Los Rosales,Seafood Restaurant,-12.12837664521623,-76.99994141933415,SANTIAGO DE SURCO
El Parrillón,Steakhouse,-12.12821151063152,-77.02612250730574,SANTIAGO DE SURCO
Av. José Larco,Trail,-12.125874980753528,-77.02925976957377,SANTIAGO DE SURCO
Sunqu hotel,Hotel,-12.118976014972324,-77.00775579606008,SANTIAGO DE SURCO
La 10,Soccer Field,-12.113651859494679,-77.00895368570082,SANTIAGO DE SURCO
Zimmermann,Deli / Bodega,-12.111649767912384,-76.99067072726898,SANTIAGO DE SURCO
Carrusel Retro Bar,Bar,-12.111367585211736,-76.99260644374347,SANTIAGO DE SURCO
Pinkberry,Frozen Yogurt Shop,-12.11057951449548,-77.00188097911237,SANTIAGO DE SURCO
Panaderia Baldini,Bakery,-12.135454729153055,-76.98266327817937,SANTIAGO DE SURCO
Chickenjaus,Fried Chicken Joint,-12.135560474524889,-76.97863372572311,SANTIAGO DE SURCO
Sanguchón Campesino,Sandwich Place,-12.131120981886848,-76.98310799301309,SANTIAGO DE SURCO
Chicharrones del Inca,Sandwich Place,-12.129127813693941,-76.98172173411024,SANTIAGO DE SURCO
Bodytech,Gym / Fitness Center,-12.130577402378428,-76.98374458144355,SANTIAGO DE SURCO
Pardos Chicken,Fried Chicken Joint,-12.131013449248165,-76.98258705398541,SANTIAGO DE SURCO
Starbucks,Coffee Shop,-12.131138032020894,-76.98260407015646,SANTIAGO DE SURCO
Marié Tortas,Dessert Shop,-12.140490345881403,-76.98481979264747,SANTIAGO DE SURCO
Starbucks,Coffee Shop,-12.128675,-76.984955,SANTIAGO DE SURCO
El Maretazo,Seafood Restaurant,-12.128730114596047,-76.98511729920553,SANTIAGO DE SURCO
La Piccolina - Trattoria • Pizzeria,Pizza Place,-12.131664715281671,-76.98201374353253,SANTIAGO DE SURCO
Liga Mayor de Tennis de Surco,Tennis Stadium,-12.135396246053121,-76.97801285209316,SANTIAGO DE SURCO
KFC,Fast Food Restaurant,-12.133827913158761,-76.98318515822535,SANTIAGO DE SURCO
Vivero Oasis,Flower Shop,-12.140165317573125,-76.98078502859215,SANTIAGO DE SURCO
Bruno's,Burger Joint,-12.132733422882819,-76.99518539668881,SANTIAGO DE SURCO
Hilton Garden Inn,Hotel,-12.111817261441475,-76.98972887546319,SANTIAGO DE SURCO
Tawa Sanguchería,Burger Joint,-12.188028915669605,-76.92568073194458,VILLA EL SALVADOR
Starbucks,Coffee Shop,-12.2521925,-76.928795,VILLA EL SALVADOR
Estación KIO,Gas Station,-12.253010953764237,-76.92797968033224,VILLA EL SALVADOR
Market Kio,Convenience Store,-12.253169170564572,-76.92801460069897,VILLA EL SALVADOR
MegaPlaza Express Villa El Salvador,Shopping Mall,-12.231119475632095,-76.91075011388205,VILLA EL SALVADOR
Movi Time,Multiplex,-12.231153,-76.910792,VILLA EL SALVADOR
plazaVea,Grocery Store,-12.231071554630658,-76.91079026309961,VILLA EL SALVADOR
KFC,Fast Food Restaurant,-12.231228351287877,-76.91051798596159,VILLA EL SALVADOR
Roky's,Fried Chicken Joint,-12.231173342163189,-76.91062006044454,VILLA EL SALVADOR
plazaVea Súper,Supermarket,-12.254057045533157,-76.92798337920625,VILLA EL SALVADOR
Mercado Las Lomas,Shopping Mall,-12.244664599319247,-76.92400439747767,VILLA EL SALVADOR
Peaje Conchán Emape,Toll Booth,-12.255113268317244,-76.92309379577637,VILLA EL SALVADOR
Norky's,Fried Chicken Joint,-12.204531831338208,-76.92829758833905,VILLA EL SALVADOR
Sánguches Aramburú,Food Truck,-12.212970471245935,-76.94887594901381,VILLA EL SALVADOR
Makro,Warehouse Store,-12.193022636325722,-76.97080613477223,VILLA EL SALVADOR
Tottus,Supermarket,-12.197841546249139,-76.96510791778564,VILLA EL SALVADOR
MegaPlaza Sur,Shopping Mall,-12.197422081105342,-76.96442127227783,VILLA EL SALVADOR
Paradero Lubricantes,Bus Station,-12.193335120937963,-76.96945815983398,VILLA EL SALVADOR
Repshop,Convenience Store,-12.200298924328434,-76.97444073495888,VILLA EL SALVADOR
Parque Zonal Hayna Capac,Park,-12.19158275593524,-76.97209489398685,VILLA EL SALVADOR
Nuevo Teatro (Local Comunal de  José Gálvez),Theater,-12.206985612788495,-76.90660845418095,VILLA EL SALVADOR
